"Speaker","Speech"
"The Chairman","The time for opening statements has been consumed. And we will now begin with the Chair of the Federal Deposit Insurance Corporation, Chairwoman Bair. "
"STATEMENT OF THE HONORABLE SHEILA C. BAIR, CHAIRMAN, FEDERAL DEPOSIT INSURANCE CORPORATION"," "
"Ms. Bair","Thank you, Chairman Frank, Ranking Member Bachus, and members of the committee. I appreciate the opportunity to return this afternoon to continue testifying on reforming the Nation's financial regulatory system. Differences in the regulation of capital, leverage, and consumer protection and the almost complete lack of regulation of over-the-counter derivatives created an environment in which regulatory arbitrage became rampant. Reforms are urgently needed to close those gaps. At the same time, we must recognize that much of the risk in the system involved firms that are already subject to extensive financial regulation. One of the lessons of the past few years is that regulation alone is not enough to control imprudent risk taking with our dynamic and complex financial system. So at the top of the must-do list is a need to stop future bailouts and reinstill market discipline. The government needs a way to say no. We need a statutory mechanism to resolve large financial institutions in an orderly fashion that is similar to what we have for depository institutions. While this process can be painful for shareholders and creditors, it is necessary, and it works. Unfortunately, measures taken during the year, while necessary to stabilize credit markets, have only reinforced the doctrine that some financial firms are simply ``too-big-to- fail.'' In fact, the markets are more concentrated than before. We also need disincentives for excessive growth in risk- taking. We need a better way of supervising systemically important institutions and a framework that proactively identifies risks before they threaten the financial system. We have called for a strong oversight council with rulemaking authority. It would closely monitor the system for problems such as excessive leverage, inadequate capital and overreliance on short-term funding, and have a clear statutory mandate to act to prevent systemwide risks. Finally, the FDIC strongly supports creation of a Consumer Financial Protection Agency as a stand-alone Federal regulator. As embodied in H.R. 3126, the agency would eliminate regulatory gaps between bank and nonbank financial products and services by setting robust national standards for consumer protection. However, it is essential to focus examination and enforcement on the nonbank sector to protect consumers from some of the most abusive products and practices. We believe this bill would be even stronger if amended to include a well-defined mechanism that provides oversight of nonbanks in partnership with State regulators. To be sure, there is much to be done if we are to prevent another financial crisis, but at a minimum we need to scrap the ``too-big-to-fail'' doctrine, set up a strong oversight council to prevent systemic risk, and create a strong consumer watchdog that offers real protection from abusive financial products and services. Thank you. [The prepared statement of Chairman Bair can be found on page 49 of the appendix.]"
"The Chairman","Comptroller Dugan. "
"STATEMENT OF THE HONORABLE JOHN C. DUGAN, COMPTROLLER, OFFICE OF THE COMPTROLLER OF THE CURRENCY"," "
"Mr. Dugan","Chairman Frank, Ranking Member Bachus, and members of the committee, I appreciate this opportunity to continue where we left off last time in discussing the Treasury Department's proposal for regulatory reform. As I testified in July, the OCC supports many elements of the proposal, including the establishment of a council of financial regulators to identify and monitor systemic risk and enhanced authority to resolve systemically significant financial firms. We also believe it would be appropriate to extend consolidated supervision to all systemically significant financial firms. The Federal Reserve already plays this role for the largest bank holding companies, but during the financial crisis, the absence of a comparable supervisor for large securities and insurance firms proved to be an enormous problem. The proposal would fill this gap by extending the Federal Reserve's holding company regulation to such firms which we believe would be appropriate. However, one aspect of the proposal goes much too far, which is to grant broad new authority to the Federal Reserve to override the primary banking supervisor on standards, examination, and enforcement applicable to the bank. Such override power would alter our present working relationship with the Federal Reserve that works very well and fundamentally undermine the authority and accountability of the banking supervisor. We also support the imposition of more stringent capital and liquidity standards on systemically significant financial firms. This would help address their heightened risk to the system and mitigate the competitive advantage they could realize from being designated as systemically significant. Similarly, the OCC supports the proposals calling for more forward-looking loan loss provisioning, which is an issue that I have spent a great deal of time on as co-Chairman of the Financial Stability Board's Working Group on Provisioning. Unfortunately, our current system unacceptably discourages banks from building reserves during good times when they can most afford it, and requires them to take larger provisions for loan losses during downturns when it weakens vulnerable banks and inhibits needed lending. And we support the proposal to effectively merge the OTS into the OCC. Finally, we support enhanced consumer financial protection standards and believe that a dedicated consumer protection agency, the CFPA, could help achieve that goal. However, we have significant concerns with the parts of the proposed CFPA that would consolidate all financial consumer protection rulewriting, examination, and enforcement in one agency, which would completely divorce these functions from safety and soundness regulation. It makes sense to consolidate all consumer protection rulewriting in a single agency with the rules applying to all financial providers of a product, both bank and nonbank, but we believe the rules must be uniform, and that banking supervisors must have meaningful input into formulating them, and unfortunately, the proposed CFPA falls short on two counts. First, the rules would not be uniform because the proposal would expressly authorize States to adopt different rules for all financial firms, including national banks, by repealing the Federal preemption that has always allowed national banks to operate under uniform Federal standards. This repeal of the uniform Federal standards option is a radical change that will make it far more difficult and costly for national banks to provide financial services to consumers in different States having different rules, and these costs will ultimately be borne by the consumer. The change will also undermine the national banking charter and the dual banking system that has served us well for nearly 150 years. Second, the rules do not afford meaningful input from banking supervisors, even on real safety and soundness issues, because in the event of any dispute, the proposed CFPA would always win. The new agency needs to have a strong mechanism for ensuring meaningful bank supervisor input into the CFPA rulemaking. Finally, the banking agencies should continue to be responsible for examination and enforcement, not the CFPA. I believe there are real benefits to an integrated approach to consumer compliance and safety and soundness exams, a process that I think has worked well over time. Moreover, moving bank examination and enforcement functions to the CFPA would only distract it from its most important and most daunting implementation challenge, which is establishing an effective enforcement regime for the shadow banking system of the tens of thousands of nonbank providers that are currently unregulated or lightly regulated, like nonbank mortgage brokers and originators. We believe the CFPA's resources should be focused on this fundamental regulatory gap rather than on already regulated depository institutions. Thank you. [The prepared statement of Comptroller Dugan can be found on page 98 of the appendix.]"
"The Chairman","Mr. Bowman. "
"STATEMENT OF JOHN E. BOWMAN, ACTING DIRECTOR, OFFICE OF THRIFT SUPERVISION"," "
"Mr. Bowman","Good afternoon, Chairman Frank, Ranking Member Bachus, and members of the committee. Thank you for the opportunity to testify today. When I testified here 2 months ago, my remarks concentrated on addressing real problems underlying the financial crisis. In my written testimony today, I debunk the myth of regulatory arbitrage by the industry. In my brief remarks here this afternoon, I would also like to emphasize that we will not solve the potential problems of tomorrow by merging regulatory agencies. There are five reasons why consolidation would neither solve those problems, nor promote efficiency, especially if the thrift charter is preserved. First, as you know, the OTS conducts consolidated supervision of thrifts and their holding companies. Although I do not believe the OTS is the proper regulator for systemically important conglomerates, I think it makes perfect sense for the agency to continue to supervise thrift holding companies, particularly for the many local consumer and community lenders across America who should not be asked to bear the cost and the inefficiency of a separate holding company regulatory scheme. Although larger thrifts tend to get the headlines, the overwhelming majority of thrifts are small, conservative lenders that offer home mortgages, car loans, and other day-to- day financial services to people in towns and cities, suburban and rural, across the country. Quite a few are community-based mutual institutions--much like the Bailey Building and Loan in the movie, ``It's a Wonderful Life''--that had been integral parts of their communities for decades. They did not contribute to the financial crisis, and they should not have to pay for it. The health of the financial services industry is improving, but it is by no means robust. The transition cost of thrifts converting to a different supervisor and a separate holding company regulator would be an unnecessary burden at a difficult time. My second point also relates to the fact there is no efficiency to be gained by merging regulatory agencies that do not fit together. Currently, thrifts report their financial status to the OTS through quarterly thrift financial reports, while banks file call reports under consolidation proposals. Either thrifts would need to spend money to overhaul their financial reporting systems, or the consolidated agency would need to operate and maintain two different reporting systems. Either approach would undercut efficiency. The third point is that trillion-dollar megabanks have almost nothing in common with small community thrifts. If these different types of businesses were supervised by a single regulator, the needs of the community-oriented majority could be too often overlooked by a bureaucracy forced to focus on the institutions that pose the greatest risks to the financial system. A fourth point is that multiple viewpoints among regulators foster better decisionmaking. OTS's leadership of banning unfair credit card practices is just one example. Remember that countries with a single monolithic bank regulator fared no better than the United States during this financial crisis we are currently undergoing. My fifth and final point dovetails with the first two. Consolidating agencies would take years, cost the industry millions of dollars, and generate upheaval in the day-to-day supervision of the financial institutions. All of this would be done to achieve a forced fit of fundamentally different agencies that regulate the fundamentally different charters and institutions; in effect, trying to pound a square peg into a round hole with no efficiencies or other benefits for taxpayers, consumers or the industry. To reiterate my remarks to this committee 2 months ago, the proposed consolidation could not address the problems that caused the financial crisis or could cause the next one. Thank you again, Mr. Chairman. I am happy to respond to your questions. [The prepared statement of Mr. Bowman can be found on page 65 of the appendix.]"
"The Chairman","Next--and I am very proud that we have maintained the rule here of including our State colleagues in banking, insurance and in regulation and securities. There are people who consider you State regulators a nuisance, but we think you are an important part of the system. So we have Mr. Joseph Smith, who is the North Carolina Commissioner of Banks, and he is here on behalf of the Conference of State Bank Supervisors. "
"STATEMENT OF JOSEPH A. SMITH, JR., NORTH CAROLINA COMMISSIONER OF BANKS, ON BEHALF OF THE CONFERENCE OF STATE BANK SUPERVISORS"," "
"Mr. Smith","Chief nuisance, right. Good afternoon, Chairman Frank, Ranking Member Bachus, and distinguished members of the committee. I appreciate the opportunity to continue our discussion of financial services regulatory reform. First and foremost, the decisions that you make will determine the industry's structure and its impact on communities, small businesses, and consumers across the country. My colleagues and I are very concerned that we could end up with a highly concentrated and consolidated industry that holds too much sway over the Federal Government and is unmoved by the needs of consumers and communities. The States have made the industry--that is, the financial services industry--more diverse and accountable. You see this in the fact that the States have chartered over two-thirds of the Nation's 8,000 banks, and you see this in the fact that the States serve as incubators and models for consumer protection. We hope that we can agree that the outcome of reform cannot be less diversity and less accountability, and yet we are hearing proposals that will undermine both diversity and accountability, proposals that will drive us towards greater centralization and consolidation. In our view, a consolidated banking system and industry would be in conflict with the health of our State and local economies and would further erode public confidence. I would like to make a few brief points on some specific issues and proposals. First, it is important to preserve the role of State law and the role of the States to set and enforce tougher consumer protection standards. Nationally chartered banks must not be able to hide behind preemptive regulatory declarations, declarations that are directly contrary to long- standing congressional intent. We oppose any effort to undermine the provisions in H.R. 3126, preserving the ability of the States to set and enforce tougher consumer protection standards. Second, creating a single monolithic regulator as a means of improving financial regulation relies on the faulty assumption that regulator consolidation leads to a safer and stronger banking system. Such a structure would diminish regulatory accountability and discipline. It would lead to further industry consolidation and facilitate regulatory capture by the Nation's largest financial institutions. A single Federal regulator, a regulator that both charters and examines national banks and examines State-chartered institutions, would irreparably harm the dual banking system and the diversity that is the hallmark of that system. Finally, regulatory reform must directly address and end ``too-big-to-fail.'' This means regulatory safeguards to prevent growth driven by excessive risk-taking and leverage, a clear path for resolving large interconnected institutions, and no discretionary safety net. Only in this manner will we be able to preserve the financial system's stability and protect taxpayers from potential unlimited liability from failed firms. As always, sir, it is an honor to appear before you. Thank you very much. I look forward to answering your questions. [The prepared statement of Mr. Smith can be found on page 132 of the appendix.]"
"The Chairman","Thank you. I will begin the questioning. And I know that there are questions that some of the regulators have about their authority and whether it is turf or not. So, Mr. Bowman, you spoke out against the abolition of the OCC and the OTS and their becoming one national entity. You thought that was a mistake. Mr. Dugan, what do you think about the proposal to replace the current OCC and OTS with one national bank supervisor?"
"Mr. Dugan","Mr. Chairman, as I put it in my written remarks from last time--"
"The Chairman","I apologize for not reading them, Mr. Dugan. I do not always do my homework. Pull the microphone a little closer, please."
"Mr. Dugan","Sorry. I support the proposal in that kind of consolidation."
"The Chairman","Mr. Bowman, you don't agree with the argument that this is consolidation, it doesn't make sense? I am wondering whether--let me say there does seem to be some analogy here with the consumer protection. That is, people seem to be in favor of other people losing their jurisdiction much more than they are of their own. That is not surprising. But to Mr. Bowman, the arguments against the consumer agency are the same as against a consolidation, which most people think is more the OTS moving into the OCC. You do not. I am not surprised. I just want to say I do think institutional position does have some impact on people's views on this. Let me ask you further on the question of the importance of leaving the consumer function with the safety and soundness regulator. Now, I have agreed with that to some extent; not the consumer function, that is why one of the differences that I have with the Administration had to do with the Community Reinvestment Act. That does seem to me to be very much, when we talk about volumes of loans, etc., safety and soundness. But I am a little troubled by the implication that a good enforcement of the credit card law or rules about truth in lending or others, that those somehow would implicate safety and soundness. Is that the argument, that we are afraid that if people enforce consumer protection laws too vigorously, this will call into question safety and soundness?"
"Mr. Dugan?",""
"Mr. Dugan","No. That is not exactly what I meant. What I meant was as we do our supervision for safety and soundness, we often find consumer protection issues and vice versa. And I attached a bunch of real-world examples."
"The Chairman","That is fine. Will there be anything preventing you from telling the agency--it did seem to me the way this is presented--and I will tell you this gets into the discussion--that there is somehow something risky about separating consumer protection for safety and soundness, because obviously safety and soundness is of prime importance. So you are not suggesting that this is going to be riskier. When you say you don't want safety and soundness separated from consumer protection, you are not suggesting that this would in any way undercut safety and soundness?"
"Mr. Dugan","There are some places it could undermine safety and soundness in the Administration's proposal because--"
"The Chairman","Which parts?"
"Mr. Dugan","To the extent that there is a dispute about whether there is a safety and soundness issue, the way it is currently drafted, the CFPA would always win."
"The Chairman","Okay. So our proposal, which is going to have a way in which that is decided between the agencies--and I want to deal with this. But you do believe that safety and soundness--I guess the implicit point there is that too vigorous a protection of consumer rights might somehow implicate safety and soundness; otherwise you would have a dispute. And your problem is it is one-sided. Our proposal will--and by the way, people have described us as moving away. I haven't moved away from anything. I didn't have anything to start with. I never liked ``plain vanilla.'' As I have said, I remember the days when the bars had to serve food if they were going to serve liquor, and they served some of the most God-awful food known to human beings. And I think trying to force someone to do good is a very, very qualitatively different and, I think, often futile effort rather than preventing them from doing bad. I have never been much of a compulsory do-gooder. But if we were to have a mechanism which allowed for a fair resolution and even maybe weighted more towards the bank regulators of a dispute, would there still be a safety and soundness issue?"
"Mr. Dugan","I think that would help, but that is not the only issue."
"The Chairman","I understand that. And I understand that-- Chairwoman Bair, again, do you see--is it a safety and soundness issue if we separate out consumer protection from you?"
"Ms. Bair","I think it is an examination quality issue."
"The Chairman","Okay. But is it a safety and soundness issue?"
"Ms. Bair","Well, I think there could be conflicts."
"The Chairman","But if we resolve the conflicts. It might be if there was a conflict between the two?"
"Ms. Bair","As an insurer for all banks, you do need to have some emphasis on safety and soundness, too. The government is ultimately at risk for the viability of the institutions."
"The Chairman","I understand that, but I do think it is important for the safety and soundness regulators to be able to say, wait a minute, you have gone too far. Although do you think in general that vigorous consumer law enforcement undercuts safety and soundness?"
"Ms. Bair","No. Just the opposite. I think a good quality consumer compliance examination function complements and supports safety and soundness."
"The Chairman","My time has expired. The gentleman from Texas."
"Mr. Neugebauer","Thank you, Mr. Chairman. I want to go back to some of the comments I made in my opening statement. Chairman Bair, we will start with you. What was the FDIC doing in relationship to consumer protection, say, over the last 5 or 10 years? In other words--because quite honestly, as I said, some folks don't think you all were doing anything."
"Ms. Bair","The first thing I would like to say is we don't have the authority to write consumer rules. We have never had that. That has always been vested in the Federal Reserve Board. Two years ago, I came to this committee and asked for the ability to do that. Mr. Dugan did the same thing. I will be happy to give you our comment letters to the Federal Reserve Board on subprime lending, on yield spread premiums, on credit cards, and on overdraft protection. We have vigorously pressed for a number of years for stronger consumer protections in key areas. My examiners are only as good as the rules they have to enforce. So that is that. Number two, in enforcing the rules we do have, we have done a reasonable job. Could we do better? Yes. That has been one of the things that I have tried to do as Chairman of the FDIC. We have increased the number of our compliance examiners, we have increased and streamlined our General Counsel section that brings these enforcement cases, and overall, we do have a pretty good record. I am happy to give you the numbers concerning our enforcement cases if you would like. We care about consumer protection. We care about protecting bank customers. No, we don't want to lose that. And if you want to call that turf, that is fine, but that is who we are."
"Mr. Neugebauer","Thank you. So your response, let me be clear, is that in response to the consumer protection, you weren't doing anything, what you are saying is in that area, for example, FDIC, you do not feel like you had any jurisdictional authority to address consumer issues?"
"Ms. Bair","We feel we did not have strong enough rules against abuses like overdraft protection and credit card and subprime lending. Our subprime lending cases were brought as safety and soundness cases because those weren't prudent loans either. But we didn't have rules in place to tackle it from a consumer protection standpoint."
"Mr. Neugebauer","Mr. Dugan, is that your position as well?"
"Mr. Dugan","It is similar. We also did not have any rulewriting authority in this area. But we did have considerable examination and enforcement responsibilities with respect to the rules that were on the books, and we think we did a decent job with that. I would make one other very fundamental point, though. A number of the problems that caused the crisis, while consumer protection contributed to it, a big chunk of that was pure and simple underwriting problems. A big chunk of that was outside of the banking system. And we did not have any authority over that in terms of examining and supervising it, and even the rules that were adopted didn't apply to them. And so you had this uneven world where you had two different systems applying to the regulated and the unregulated, and that was a fundamental problem."
"Mr. Neugebauer","Thank you, Mr. Dugan."
"Mr. Bowman?",""
"Mr. Bowman","Yes. Two examples. First, we do have some rulewriting authority in terms of consumer complaints, and we took the lead in coming up with an unfair and deceptive acts and practices rule that related to credit card practices and other activities. Second, we have additional authority as it relates to deceptive advertising and issues like that, which we have used to enforce consumer rules and regulations against those institutions we regulate and their holding companies. Fair lending referrals to the Department of Justice have been fairly constant throughout. In the last couple of years, formal enforcement actions brought against our institutions are up somewhat dramatically as a result of increased consumer complaints that we are receiving. But I would share Comptroller Dugan's concern about the number of consumer complaints and abuses that existed outside of the regulated depository institution area where we don't have the authority to regulate or oversee. One of the advantages, in my opinion, of something like the Consumer Financial Products Agency, would be a uniform set of regulations that would be applicable to all providers of consumer products and services."
"Mr. Neugebauer","My time is limited. So what I hear you all saying is, if you had the rules, if you had a uniform set of rules, that individually your agencies are capable of enforcing that and making that a part of your standard regulatory process. But what you are saying, in defense of what others have said about taking that just totally away from you, is that you haven't really been given the opportunity to execute that with the proper rulemaking authority. Is that what I am hearing you say?"
"Ms. Bair","I think the examination and enforcement apparatus with regard to banks is already in place. Give us stronger rules, and you can immediately leverage those resources. I would absolutely echo what Comptroller Dugan said, especially that many consumer abuses in mortgages occurred outside regulated depository institutions. If we have strong rules, we have the examination forces and capabilities to enforce them. With the existing rules, we have had 639 total formal and informal consumer actions since 2006. We also have had another 91 referrals to the Department of Justice for fair lending. We have a good record of enforcing the rules that we have in place now."
"The Chairman","The gentleman's time has expired. I am going to recognize the gentlewoman from New York, and I will ask her to just give me 30 seconds of her time. If I could just say that I am a great admirer of Chairman Bair and of Mr. Dugan. In fact, I actively urged your continuation in your reappointment. But I have to be honest with you, in all the conversations we have had, I do not remember either of you ever coming to me and saying, here is this consumer problem. You have come to me, as you should, with problems in the regulatory area, in the financing area, etc., but I do not recall either of you ever coming to me and saying that you didn't have strong enough rules. I do not recall either of you ever coming to me and saying, here is a defect in consumer protection, as you often did in your general area."
"Ms. Bair","Mr. Chairman, I will provide my previous testimony. We have absolutely testified about the need for additional consumer protection authority."
"The Chairman","I will apologize if that is the case, because my recollection is that you have been much more energetic with us on those other areas and not on consumer protection. But--"
"Mr. Dugan","I would be happy to respond to that as well."
"The Chairman","The gentlewoman from New York. Mrs. McCarthy of New York. Thank you, Mr. Chairman. I appreciate the hearings from this morning and this afternoon, and I appreciate the testimony that we have been hearing. This is a learning curve for a lot of people. Hopefully, a lot of people are watching this on TV so they can actually hear what went down over the past year. And to be very honest with you, it is a learning session for many Members. We sit here on the committee, but there are many Members who are sitting outside that really have no idea what we are talking about. These are difficult subjects. And if you are not in the financial world, it is extremely difficult for the average person to even pick this up. Now, I guess the questions that I want to go to, again, go to the Consumer Financial Protection Agency and what the rules and regulations are going to be. There are many who feel we definitely need something like this, and I am one of them. But we also want to make sure as we do this, we are not going to strangle those corporations that we are trying to help, so they are healthy. It is a fine line when you start to think about it. But I guess one of the things that I would like to have an answer--and I apologize if it was in the full context of your words--but how would a conflict between the agency and a regulatory be solved? And who is going to be on the top of that to make those decisions when you bring all these together?"
"Ms. Bair","I think subprime is an example. Early on, when subprime expanded, it was viewed positively. Lenders that were making these loans were getting some plaudits in the media and elsewhere because they were broadening homeownership. As we saw later, these loans didn't perform, and they weren't serving anyone's interest because long-term, they weren't affordable. There can be differences in perspective on this, and you need synergies between the two. You need both perspectives to be able to evaluate a practice. This is one example of where a tool originally introduced in the nonbank sector spilled into banks. This tool, a type of mortgage product that was originally touted by those offering it as a way to expand homeownership, really ended up hurting a lot of people. But early on, nobody caught it on the safety and soundness side or the consumer protection side. This type of thing can happen in benign environments if a product appears to look good. With a low teaser rate, you can buy a house for a couple of years and figure it out later. Or you can have have a very low downpayment. Ultimately, we saw that did not work. In more benign times, you can get into a situation where a product that looks on the surface like it is going to be proconsumer is actually not. If you look deeper in terms of underwriting quality, it is not in the consumer's long-term interest and certainly not in the lender's long-term interest."
