Speaker,Speech,Type,Comments
"Ms. Bair","Chairman Dodd, Ranking Member Shelby, and Members of the Committee, thank you for the opportunity to testify today. Our current regulatory system has clearly failed in many ways to manage risk properly and to provide market stability. While it is true that there are regulatory gaps which need to be plugged, U.S. regulators already have broad powers to supervise financial institutions. We also have the authority to limit many of the activities that undermined our financial system. The plain truth is that many of the systemically significant companies that have needed unprecedented Federal help were already subject to extensive Federal oversight. Thus, the failure to use existing authorities by regulators casts doubt on whether simply entrusting power in a new systemic risk regulator would be enough. I believe the way to reduce systemic risk is by addressing the size, complexity, and concentration of our financial institutions. In short, we need to end ``too big to fail.'' We need to create regulatory and economic disincentives for systemically important financial firms. For example, we need to impose higher capital requirements on them in recognition of their systemic importance to make sure they have adequate capital buffers in times of stress. We need greater market discipline by creating a clear, legal mechanism for resolving large institutions in an orderly manner that is similar to the one for FDIC-insured banks. The ad hoc response to the current crisis is due in large part to the lack of a legal framework for taking over an entire complex financial organization. As we saw with Lehman Brothers, bankruptcy is a very poor way to resolve large, complex financial organizations. We need a special process that is outside bankruptcy, just as we have for commercial banks and thrifts. To protect taxpayers, a new resolution regime should be funded by fees charged to systemically important firms and would apply to any institution that puts the system at risk. These fees could be imposed on a sliding scale, so the greater the risk the higher the fee. In a new regime, rules and responsibility must be clearly spelled out to prevent conflicts of interest. For example, Congress gave the FDIC back-up supervisory authority and the power to self-appoint as receiver when banks get into trouble. Congress did this to ensure that the entity resolving a bank has the power to effectively exercise its authority even if there is disagreement with the primary supervisor. As Congress has determined for the FDIC, any new resolution authority should also be independent of any new systemic risk regulator. The FDIC's current authority to act as receiver and to set up a bridge bank to maintain key functions and sell assets is a good starting point for designing a new resolution regime. There should be a clearly defined priority structure for settling claims depending on the type of firm. Any resolution should be required to minimize losses to the public. And the claims process should follow an established priority list. Also, no single Government entity should have the power to deviate from the new regime. It should include checks and balances that are similar to the systemic risk exception for the least cost test that now applies to FDIC-insured institutions. Finally, the resolution entity should have the kinds of powers the FDIC has to deal with such things as executive compensation. When we take over a bank, we have the power to hire and fire. We typically get rid of the top executives and the managers who caused the problem. We can terminate compensation agreements, including bonuses. We do whatever it takes to hold down costs. These types of authorities should apply to any institution that gets taken over by the Government. Finally, there can no longer be any doubt about the link between protecting consumers from abusive products and practices and the safety and soundness of America's financial system. It is absolutely essential that we set uniform standards for financial products. It should not matter who the seller is, be it a bank or nonbank. We also need to make sure that whichever Federal agency is overseeing consumer protection, it has the ability to fully leverage the expertise and resources accumulated by the Federal banking agencies. To be effective, consumer policy must be closely coordinated and reflect a deep understanding of financial institutions and the dynamic nature of the industry as a whole. The benefits of capitalism can only be recognized if markets reward the well managed and punish the lax. However, this fundamental principle is now observed only with regard to smaller financial institutions. Because of the lack of a legal mechanism to resolve the so-called systemically important, regardless of past inefficiency or recklessness, nonviable institutions survive with the support of taxpayer funds. History has shown that Government policies should promote, not hamper, the closing and/or restructuring of weak institutions into stronger, more efficient ones. The creation of a systemic risk regulator could be counterproductive if it reinforced the notion that financial behemoths designated as systemic are, in fact, too big to fail. Congress' first priority should be the development of a framework which creates disincentives to size and complexity and establishes a resolution mechanism which makes clear that managers, shareholders, and creditors will bear the consequences of their actions. Thank you.",Statement,STATEMENT OF SHEILA C. BAIR, CHAIRMAN, FEDERAL DEPOSIT INSURANCE CORPORATION 
"Chairman Dodd","Thank you very much.",Speech, 
"Mr. Fryzel","Thank you, Chairman Dodd, Ranking Member Shelby, and Members of the Committee. As Chairman of the National Credit Union Administration, I appreciate this opportunity to provide the agency's position on regulatory modernization. Federally insured credit unions comprise a small but important part of the financial institution community, and I hope NCUA's perspective on this matter will add to the understanding of the unique characteristics of the credit union industry and the 90 million members they serve. The market dislocations underscore the importance of your review of this subject. I see a need for revisions to the current regulatory structure in ways that would improve Federal oversight of not just financial institutions, but the entire financial services market. My belief is that there is a better way forward, a way that would enable Federal regulators to more quickly and effectively identify and deal with developing problems. Before I express my views on possible reforms, I want to briefly update you on the condition of the credit union industry. Overall, credit unions maintained reasonable performance in 2008. Aggregate capital level finished the year at 10.92 percent, and while earnings decreased due to the economic downturn, credit unions still posted a 0.30 percent return on assets in 2008. I am pleased to report that even in the face of market difficulties, credit unions were able to increase lending by just over 7 percent. Loan delinquencies were 1.3 percent, and charge-offs were 0.8 percent, indicating that credit unions are lending prudently. Credit unions are fundamentally different in structure and operation than other types of financial institutions. They are not-for-profit cooperatives owned and governed by their members. Our strong belief is that these unique and distinct institutions require unique and distinct regulation, accompanied by supervision tailored to their special way of operating. Independent NCUA regulation has enabled credit unions to perform in a safe and sound manner while fulfilling the cooperative mandate set forth by Congress. One benefit of our distinct regulatory approach is the 18-percent usury ceiling for Federal credit unions that enhances their ability to act a low-cost alternative to predatory lenders. Another is the existence of a supervisory committee for Federal charters, unique among all financial institutions. These committees, comprised of credit union members, have enhanced consumer protection by giving members peer review of complaints and have supplemented the ability of NCUA to resolve possible violations of consumer protection laws. NCUA administers the National Credit Union Share Insurance Fund, the Federal insurance fund for both Federal and State- chartered credit unions. The fund currently has an equity ratio of 1.28 percent. The unique structure of the fund where credit unions make a deposit equal to 1 percent of their insured shares, augmented by premiums as needed, to keep the fund above a statutory level of 1.20 percent has resulted in a very stable and well-functioning insurance fund. Even in the face of significant stress in the corporate credit union part of the industry, stress that necessitated extraordinary actions by the NCUA board to stabilize the corporates, the fund has proven durable. I want to underscore the benefits of having the fund administered by NCUA. Working in concert with our partners in the State regulatory system, NCUA uses close supervision to control risks. This concept was noted prudently by GAO studies over the years, as were the benefits of a streamlined oversight and insurance function under one roof. This consolidated approach has enabled NCUA to manage risk in an efficient manner and identify problems in a way that minimizes losses to the fund. NCUA considers the totality of our approach for mixed deposit and premium funding mechanism to unify supervisory and insurance activities, to be the one that has had significant public policy benefits, and one worth preserving. Whatever reorganization Congress contemplates, the National Credit Union Share Insurance Fund should remain integrated into the Federal credit union regulator and separate from any other Federal insurance funds. Regarding restructuring of the financial regulatory framework, I suggest creating a single oversight entity whose responsibilities would include monitoring financial institution regulators and issuing principles-based regulations and guidance. The entity would be responsible for establishing general safety and soundness standards, while the individual regulators would enforce them in the institutions they regulated. It would also monitor systemic risks across institution types. Again, for this structure to be effective for federally insured credit unions and the consumers they serve, the National Credit Union Share Insurance Fund should remain independent in order to maintain the dual NCUA regulatory and insurance roles that have been tested and proven to work for almost 40 years. I appreciate the opportunity to provide testimony today and would be pleased to answer any questions.",Statement,STATEMENT OF MICHAEL E. FRYZEL, CHAIRMAN, NATIONAL CREDIT UNION ADMINISTRATION 
"Chairman Dodd","Thank you very, very much. Dan Tarullo, thank you very much for being here on behalf of the Fed.",Speech, 
"Mr. Tarullo","Thank you, Mr. Chairman, Senator Shelby, and Members of the Committee. We are here this morning because of systemic risk. We have had a systemic crisis. We are still in the middle of it, and I would endorse wholeheartedly Senator Shelby's three-part approach to responding to that crisis. In the weeks that I have been at the Federal Reserve, the discussions that have taken place internally, both among staff and among the members, have focused on the issue of systemic risk and how to prevent it going forward. The important point I would make as a prelude to our recommendations is that the source of systemic risk in our financial system has to some considerable extent migrated from traditional banking activities to markets over the last 20 or 25 years. If you think about the problems that led to the Depression, that were apparent even in the 1970s among some banks, the concern was that there would be a run on a bank, that depositors would be worried about the safety and soundness of that bank and that there would be contagion spreading to other institutions as depositors were uncertain as to the status of those institutions. What has been seen more recently is a systemic problem starting in the interactions among institutions in markets. Now, banks are participants in markets, so this can still be something that affects banks. But we have also seen other kinds of institutions at the source of the systemic problems we are undergoing right now. I think you cannot focus on a single institution or even just look at institutions as a series of silos, as it were, and concentrate solely on trying to assure their safety and soundness. We need to look at the interaction among institutions. Sometimes that means their actual counterparty relationships with one another. Sometimes it means the fora in which they interact with one another, in payment systems and the like. Sometimes it even means the parallel strategies which they may be pursuing--when, for example, they are all relying on the same sources of liquidity if they have to change their investing strategies. So they may not even know that they are co-dependent with other actors in the financial markets. For all of these reasons, our view is that the focus needs to be on an agenda for financial stability, an agenda for systemic risk management. I emphasize that because, although there is rightly talk about a systemic risk regulator, it is important that we understand each component of an agenda which is going to be fulfilled by all the financial regulators over which you have jurisdiction. So what do we mean by this agenda? Well, I tried in my testimony to lay out five areas in which we should pay attention. First, we do need effective consolidated supervision of any systemically important institution. We need consolidated supervision and it needs to be effective. There are institutions that are systemically important, and certainly were systemically important over the last few years, which were not subject to consolidated prudential supervision by any regulator. But that supervision needs to be effective. I think everybody is aware, and ought to be aware, of the ways in which the regulation and supervision of our financial institutions in recent years has fallen short. And unless, as Senator Shelby suggests, we all concentrate on it and reflect on it without defensiveness, we are not going to learn the lessons that need to be learned. Second, there is need for a resolution mechanism. I am happy to talk about that in the back and forth with you, but Comptroller Dugan and Chairman Bair have laid that out very well. Third, there does need to be more oversight of key areas in which market participants interact in important ways. We have focused in particular on payments and settlement systems, because there the Fed's oversight authority derives largely from the coincidence that some of the key actors happen to be member banks. But if they weren't, if they had another corporate form, there is no statutory authority right now for us to exercise prudential supervision over those markets in which problems can arise. Fourth, consumer protection. Now, consumer protection is not and should not be limited to its relationship with potential systemic risk. But, as the current crisis demonstrated, there are times in which good consumer protection is not just good consumer protection, but it is an important component of an agenda for containment of systemic risk. Fifth and finally is the issue of a systemic risk regulator. This is something that does seem to fit into an overall agenda. There are gaps in covering systemically important institutions. There are also gaps in attempting to monitor what is going on across the system. I think in the past there have been times at which there was important information being developed by various regulators and supervisors which, if aggregated, would have suggested developing issues and problems. But without a charge to one or more entities to try to put all that together, one risks looking at things, as I said, in a more siloed fashion. The extent of those authorities for a systemic risk regulator is something that needs to be debated in this Committee and in the entire Congress. But I do think that it is an important complement to the other components of this agenda and the improvements in supervision and regulation under existing authorities, and thus something that ought to be considered. I am happy to answer any questions that you may have.",Statement,STATEMENT OF DANIEL K. TARULLO, MEMBER, BOARD OF GOVERNORS OF THE FEDERAL RESERVE SYSTEM 
"Chairman Dodd","Thank you very much. There will be three or four consecutive votes that are going to occur, so regretfully, we are going to have to recess, and when we get over there, there are going to be, 10-minute votes, not 15-minute votes. I apologize to our witnesses, but all of you have been here before in the past when this has occurred. We will have three or four votes--it may even be two, it may be a voice on one, so we may get back much more quickly, and we will pick up with Mr. Polakoff. The Committee will stand in recess.",Speech, 
"Chairman Dodd","Could I invite all of you to come back in, and let me tell you how we will proceed. I apologize to our witnesses. There is going to be another vote, but I thought we could complete the testimony from our witnesses, and by that time, the third vote might begin. I have been advised the members will stay over there for the vote rather than run back and forth. As I said, we will complete your testimony, and then we will engage in the questioning for the remainder of the time. Mr. Polakoff, we welcome you. Thank you.",Speech, 
"Mr. Polakoff","Good morning, Chairman Dodd. Thank you for inviting me to testify on behalf of OTS on ``Modernizing Bank Supervision and Regulation.'' As you know, our current system of financial supervision is a patchwork with pieces that date back to the Civil War. If we were to start from scratch, no one would advocate establishing a system like the one we have, cobbled together over the last century and a half. The complexity of our financial markets has in some cases reached mind-boggling proportions. To effectively address the risks in today's financial marketplace, we need a modern, sophisticated system of regulation and supervision that applies evenly across the financial services landscape. Our current economic crisis enforces the message that the time is right for an in-depth, careful review and meaningful, fundamental change. Any restructuring should take into account the lessons learned from this crisis. At the same time, the OTS recommendations that I am presenting here today do not represent a realignment of the current regulatory structure. Rather, they represent a fresh start using a clean slate. They represent the OTS vision for the way financial services regulation in this country should be. In short, we are proposing fundamental changes that would affect virtually all of the current financial regulators. It is important to note that these are high-level recommendations. Before adoption and implementation, many details would need to be worked out and many questions would need to be answered. The OTS proposal for modernization has two basic elements. First, a set of guiding principles, and second, recommendations for Federal bank regulation, holding company supervision, and systemic risk regulation. So what I would like to do is offer the five guiding principles. Number one, a dual banking system with Federal and State charters for banks. Number two, a dual insurance system with Federal and State charters for insurance companies. Number three, the institution's operating strategy and business model would determine its charter and identify its responsible regulatory agency. Institutions would not simply pick their regulator. Number four, organizational and ownership options would continue, including mutual ownership, public and private stock entities, and Subchapter S corporations. And number five, ensure that all entities offering financial products are subject to the consistent laws, regulations, and rigor of regulatory oversight. Regarding our recommendations on regulatory structure, the OTS strongly supports the creation of a systemic risk regulator with authority and resources to accomplish the following three functions. Number one, to examine the entire conglomerate. Number two, to provide temporary liquidity in a crisis. And number three, to process a receivership if failure is unavoidable. For Federal bank regulation, the OTS proposes two charters, one for banks predominately focused on consumer and community banking products, including lending, and the other for banks primarily focused on commercial products and services. The business models of the commercial bank and the consumer and community bank are fundamentally different enough to warrant two distinct Federal banking charters. These regulators would each be the primary Federal supervisor for State chartered banks with the relevant business models. A consumer and community bank regulator would close the gaps in regulatory oversight that led to a shadow banking system of uneven regulated mortgage companies, brokers, and consumer lenders that were significant causes of the current crisis. This regulator would also be responsible for developing and implementing all consumer protection requirements and regulations. Regarding holding companies, the functional regulator of the largest entity within a diversified financial company would be the holding company regulator. I realize I have provided a lot of information and I look forward to answering your questions, Mr. Chairman.",Statement,STATEMENT OF SCOTT M. POLAKOFF, ACTING DIRECTOR, OFFICE OF THRIFT SUPERVISION 
"Chairman Dodd","Thank you very, very much. Mr. Smith, welcome to the Committee.",Speech, 
"Mr. Smith","Thank you, Mr. Chairman. I am Joe Smith. I am North Carolina Commissioner of Banks and Chair-Elect of the Conference of State Bank Supervisors, on whose behalf I am testifying. I very much appreciate this opportunity. My colleagues and I have submitted to you written testimony. I will not read it to you today.",Statement,STATEMENT OF JOSEPH A. SMITH, JR., NORTH CAROLINA COMMISSIONER OF BANKS, AND CHAIR-ELECT OF THE CONFERENCE OF STATE BANK SUPERVISORS 
"Chairman Dodd","Thank you.",Speech, 
"Mr. Smith","I would like to emphasize a few points that are contained in it. The first of these points is that proximity, or closeness to the consumers, businesses, and communities that deal with our banks is important. We acknowledge that a modern financial regulatory structure must deal with systemic risks presented by complex global institutions. While this is necessary, sir, we would argue that it is not itself sufficient. A modern financial regulatory structure should also include, and as more than an afterthought, the community and regional institutions that are not systemically significant in terms of risk but that are crucial to effectively serving the diverse needs of our very diverse country. These institutions were organized to meet local needs and have grown as they have met such needs, both in our metropolitan markets and in rural and exurban markets, as well. We would further suggest that the proximity of State regulators and attorneys general to the marketplace is a valuable asset in our efforts to protect consumers from fraud, predatory conduct, and other abuses. State officials are the first responders in the area of consumer protection because they are the nearest to the action and see the problems first. It is our hope that a modernized regulatory system will make use of the valuable market information that the States can provide in setting standards of conduct and will enhance the role of States in enforcing such standards. To allow for this system to properly function, we strongly believe that Congress should overturn or roll back the OTS and OCC preemption of State consumer protection laws and State enforcement. A second and related point that we hope you will consider is that the diversity of our banking and regulatory systems is a strength of each. One size does not fit all, either with regard to the size, scope, and business methods of our banks or the regulatory regime applicable to them. We are particularly concerned that in addressing the problems of complex global institutions, a modernized financial system may inadvertently weaken community and regional banks by under-support for the larger institutions and by burdening smaller institutions with the costs of regulation that are appropriate for the large institutions, but not for the smaller regional ones. We hope you agree with us that community and regional banks provide needed competition in our metropolitan markets and crucial financial services in our smaller and more isolated markets. A corollary of this view is that the type of regulatory regime that is appropriate for complex global organizations is not appropriate for community and regional banks. In our view, the time has come for supervision and regulation that is tailored to the size, scope, and complexity of a regulated enterprise. One size should not and cannot be made to fit all. I would like to make it clear that my colleagues and I are not arguing for preservation of the status quo. Rather, we are suggesting that a modernized regulatory system should include a cooperative federalism that incorporates both national standards for all market participants and shared responsibility for the development and enforcement of such standards. We would submit that the shared responsibility for supervising State charter banks is one example, current example, of cooperative federalism and that the developing partnership between State and Federal regulators under the Secure and Fair Enforcement for mortgage licensing, or SAFE Act, is another. Chairman Dodd, my colleagues and I support this Committee's efforts to modernize our Nation's financial regulatory system. As always, sir, it is an honor to appear before you. I hope that our testimony is of assistance to the Committee and would be happy to answer any questions you may have. Thank you very, very much.",Speech, 
"Chairman Dodd","Thank you very much, Mr. Smith. We don't say this often enough in the Committee. The tendency today is to use the word ``bank,'' and I am worried about it becoming pejorative. There are 8,000 banks and I think there are 20--Governor Tarullo can correct me on this--that control about 70 to 80 percent of all the deposits in the country. The remaining 7,000-plus are regional or community banks. They do a terrific job and have been doing a great job. And the tendency to talk about lending institutions in broad terms is not fair to a lot of those institutions which have been very prudent in their behavior over the last number of years and it is important we recognize that from this side of the dais. And so your comments are appreciated.",Speech, 
